,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2569,3128709,Guaxupé,31,MG,503.69882697947213,533.8177374301677,542.2515363128491,566.192375366569,619.413407821229
2570,3128808,Guidoval,31,MG,515.9644230769231,510.8855769230769,518.75,548.5528846153846,604.2307692307693
2571,3128907,Guimarânia,31,MG,496.9824074074074,516.6717948717949,529.0273504273504,568.0824074074075,608.034188034188
2572,3129004,Guiricema,31,MG,500.4385185185185,523.48345323741,528.5287769784172,570.5022222222223,636.8345323741007
2573,3129103,Gurinhatã,31,MG,450.22641509433964,486.28909090909093,496.69818181818187,507.188679245283,513.0909090909091
2574,3129202,Heliodora,31,MG,469.6623529411765,489.35913978494625,507.10215053763443,536.5705882352942,543.6559139784946
2575,3129301,Iapu,31,MG,478.11806451612904,510.75502958579887,521.8757396449704,536.0477419354838,581.4201183431952
2576,3129400,Ibertioga,31,MG,466.41111111111115,500.67499999999995,515.3972222222222,517.2206349206349,525.5555555555555
2577,3129509,Ibiá,31,MG,468.7459183673469,487.673717948718,508.3557692307692,521.5112244897958,549.5512820512821
2578,3129608,Ibiaí,31,MG,444.3772151898735,470.34302325581393,487.9697674418605,470.66582278481013,486.27906976744185
2579,3129657,Ibiracatu,31,MG,440.82804878048785,467.7376470588235,495.9364705882353,486.72682926829265,555.0588235294117
2580,3129707,Ibiraci,31,MG,482.1630434782609,509.8014184397163,522.6907801418439,532.2028985507246,569.5035460992908
2581,3129806,Ibirité,31,MG,476.7751423785595,508.35653687875913,524.4732510288065,517.0078726968175,553.6942070275404
2582,3129905,Ibitiúra de Minas,31,MG,467.8036363636364,481.0122807017544,519.0035087719299,499.95454545454544,587.3684210526316
2583,3130002,Ibituruna,31,MG,461.95166666666665,493.7016129032258,509.1306451612903,511.85166666666663,581.2903225806451
2584,3130051,Icaraí de Minas,31,MG,440.3267123287671,467.26818181818186,488.69805194805195,477.3986301369863,507.9220779220779
2585,3130101,Igarapé,31,MG,487.52385861561123,514.9238161559888,530.6466573816156,542.5019145802651,577.8551532033426
2586,3130200,Igaratinga,31,MG,496.8973913043478,512.7626016260162,526.8821138211382,563.0669565217391,613.8211382113822
2587,3130309,Iguatama,31,MG,501.7607594936709,527.5357142857143,536.9821428571429,559.713924050633,625.952380952381
2588,3130408,Ijaci,31,MG,488.346017699115,522.2254385964912,529.8236842105264,540.9858407079646,597.5438596491229
2589,3130507,Ilicínea,31,MG,475.23424657534247,492.35291005291003,509.873544973545,529.2317808219178,594.8677248677249
2590,3130556,Imbé de Minas,31,MG,464.69873417721516,483.3058823529412,500.41764705882355,509.8848101265823,552.9411764705883
2591,3130606,Inconfidentes,31,MG,488.93333333333334,513.2298013245033,529.7635761589404,547.3632653061225,608.8741721854304
2592,3130655,Indaiabira,31,MG,467.8892857142857,479.83360655737704,498.6491803278688,505.00624999999997,548.360655737705
2593,3130705,Indianópolis,31,MG,467.9869047619048,499.6702380952381,509.53928571428577,516.4392857142857,550.0
2594,3130804,Ingaí,31,MG,460.5581395348837,478.5386363636364,485.5068181818182,491.5093023255814,517.7272727272727
2595,3130903,Inhapim,31,MG,477.34096109839817,507.69660297239915,521.895966029724,537.841647597254,572.3566878980891
2596,3131000,Inhaúma,31,MG,479.7565573770492,514.4292307692308,520.2615384615384,532.1631147540984,565.0769230769231
2597,3131109,Inimutaba,31,MG,467.836559139785,503.01734693877546,520.2826530612244,502.9612903225807,551.2244897959183
2598,3131158,Ipaba,31,MG,468.41896551724136,503.85026737967917,518.5165775401069,512.183908045977,548.8770053475936
2599,3131208,Ipanema,31,MG,470.43,494.7417543859649,513.0115789473684,520.6075000000001,616.9824561403509
2600,3131307,Ipatinga,31,MG,510.0789331672893,535.9085714285715,543.499448275862,575.9645703611457,658.0492610837439
2601,3131406,Ipiaçu,31,MG,460.84939759036143,487.35568181818184,508.7431818181818,488.05783132530127,522.2727272727273
2602,3131505,Ipuiúna,31,MG,484.03097345132744,509.4586776859504,521.4834710743802,544.5451327433628,581.1570247933885
2603,3131604,Iraí de Minas,31,MG,471.543220338983,496.78968253968253,509.95396825396824,530.7228813559321,528.5714285714286
2604,3131703,Itabira,31,MG,492.6672461752434,523.5255588922256,532.9391057724391,545.9296244784423,602.0687354020687
2605,3131802,Itabirinha,31,MG,451.34857142857146,486.21527777777777,501.1111111111111,506.1928571428571,552.5
2606,3131901,Itabirito,31,MG,493.06526032315975,521.1675,532.0804310344828,552.9655296229803,612.551724137931
2607,3132008,Itacambira,31,MG,444.3263736263736,474.3416666666667,494.48854166666666,512.8637362637362,530.2083333333334
2608,3132107,Itacarambi,31,MG,456.1940809968847,475.7342182890855,494.9932153392331,480.8302180685358,525.4277286135693
2609,3132206,Itaguara,31,MG,478.5847389558233,512.0521235521236,521.5401544401544,540.1064257028113,596.7567567567568
2610,3132305,Itaipé,31,MG,461.1171974522293,491.1900621118013,509.22670807453414,508.0044585987261,560.3726708074535
2611,3132404,Itajubá,31,MG,511.57742489270385,537.0297431648715,545.5138359569179,585.1375965665236,630.3396851698426
2612,3132503,Itamarandiba,31,MG,473.8789106145251,508.9868525896414,519.2164674634794,530.46843575419,545.2324037184595
2613,3132602,Itamarati de Minas,31,MG,481.7,516.9357142857143,527.3607142857143,587.7555555555556,635.7142857142857
2614,3132701,Itambacuri,31,MG,460.13961038961037,485.9547400611621,508.95993883792045,505.32175324675325,550.6422018348624
2615,3132800,Itambé do Mato Dentro,31,MG,465.36764705882354,488.34324324324325,507.43243243243245,493.5970588235294,587.027027027027
2616,3132909,Itamogi,31,MG,482.80236220472443,519.0300751879699,531.3300751879699,551.9102362204725,620.9022556390977
2617,3133006,Itamonte,31,MG,502.14845814977974,527.5585774058577,536.071129707113,550.2665198237886,568.2008368200837
2618,3133105,Itanhandu,31,MG,492.92549019607844,526.1322222222223,541.3662962962962,541.6572549019608,601.1851851851852
2619,3133204,Itanhomi,31,MG,481.02027027027026,511.6741935483871,528.4812903225807,540.3547297297297,584.7741935483871
2620,3133303,Itaobim,31,MG,471.69052631578944,494.64967105263156,507.9684210526316,521.021754385965,550.5921052631579
2621,3133402,Itapagipe,31,MG,469.4334928229665,493.75416666666666,501.81759259259263,508.91435406698565,500.462962962963
2622,3133501,Itapecerica,31,MG,493.8352941176471,526.4172506738544,533.6296495956874,565.5784313725491,630.7277628032346
2623,3133600,Itapeva,31,MG,462.07881355932204,490.15000000000003,519.9492424242425,511.97457627118644,530.1515151515151
2624,3133709,Itatiaiuçu,31,MG,472.61578947368423,501.6699453551913,521.1327868852459,538.2321637426901,564.6994535519126
2625,3133758,Itaú de Minas,31,MG,477.2412186379928,508.4259259259259,527.4959595959596,548.6767025089605,576.4983164983165
2626,3133808,Itaúna,31,MG,515.4093023255814,545.8459233449478,551.2664111498258,601.375363372093,648.0
2627,3133907,Itaverava,31,MG,466.43728813559323,506.63870967741934,514.8532258064516,526.2152542372881,575.1612903225806
2628,3134004,Itinga,31,MG,433.40809248554916,463.6266304347826,488.3065217391304,477.0884393063584,456.8478260869565
2629,3134103,Itueta,31,MG,479.0295454545454,511.42083333333335,520.0354166666667,545.4568181818182,534.5833333333334
2630,3134202,Ituiutaba,31,MG,475.3033036848793,497.74296057924374,515.3977071600965,518.5169843286743,547.3612228479485
2631,3134301,Itumirim,31,MG,471.6554054054054,501.73509933774835,511.6543046357616,532.6695945945946,607.5496688741722
2632,3134400,Iturama,31,MG,473.6522029372497,491.2573934837093,511.65651629072687,520.8344459279039,525.9649122807018
2633,3134509,Itutinga,31,MG,476.2984375,495.66363636363633,505.57121212121206,510.8703125,545.4545454545455
2634,3134608,Jaboticatubas,31,MG,461.1935622317597,502.6766393442623,514.0967213114754,514.8244635193133,545.9016393442623
2635,3134707,Jacinto,31,MG,452.22499999999997,470.9959459459459,495.78175675675675,486.75588235294117,533.6486486486486
2636,3134806,Jacuí,31,MG,476.750495049505,503.6679245283019,518.2452830188679,558.5930693069307,589.433962264151
2637,3134905,Jacutinga,31,MG,503.213353115727,532.3761363636363,535.2923295454545,564.193175074184,584.0340909090909
2638,3135001,Jaguaraçu,31,MG,472.5324324324325,497.048717948718,522.4461538461538,515.5405405405405,568.7179487179487
2639,3135050,Jaíba,31,MG,451.34251968503935,472.714139941691,493.7467930029154,492.0425196850394,515.9475218658893
2640,3135076,Jampruca,31,MG,466.77608695652174,496.9604166666666,507.2583333333334,495.8282608695652,557.9166666666666
2641,3135100,Janaúba,31,MG,468.2971324533455,491.761045751634,509.89633986928106,514.9504324078289,557.1677559912854
2642,3135209,Januária,31,MG,456.40865435356204,477.5879214896829,498.12672370407654,487.9187335092348,518.6411675893306
2643,3135308,Japaraíba,31,MG,479.9164383561644,509.8628205128206,523.8935897435897,579.7027397260274,619.2307692307693
2644,3135357,Japonvar,31,MG,443.61623931623933,488.26178861788617,505.9130081300813,498.2059829059829,557.2357723577236
2645,3135407,Jeceaba,31,MG,477.8285714285714,502.28469387755104,513.8561224489796,524.8472527472527,553.0612244897959
2646,3135456,Jenipapo de Minas,31,MG,458.5150793650794,487.8824817518248,502.58029197080293,492.46984126984125,502.62773722627736
2647,3135506,Jequeri,31,MG,460.17914110429444,492.2220238095238,507.7636904761905,506.6061349693252,540.7142857142857
2648,3135605,Jequitaí,31,MG,467.9353658536585,485.7,512.912643678161,481.47804878048777,572.8735632183908
2649,3135704,Jequitibá,31,MG,468.13880597014924,500.72535211267603,517.6661971830987,530.934328358209,564.2253521126761
2650,3135803,Jequitinhonha,31,MG,457.1883870967742,491.29228395061733,504.5225308641975,493.2548387096774,510.9259259259259
2651,3135902,Jesuânia,31,MG,478.56031746031744,510.271875,520.34375,535.5539682539683,540.0
2652,3136009,Joaíma,31,MG,445.6111111111111,466.7293333333333,495.4306666666667,486.5673611111111,492.6666666666667
2653,3136108,Joanésia,31,MG,454.99375000000003,491.64339622641506,513.0396226415094,503.7895833333334,538.4905660377359
2654,3136207,João Monlevade,31,MG,500.50425963488846,527.3972722844618,535.8356064296152,562.7829614604462,626.8874817340477
2655,3136306,João Pinheiro,31,MG,476.457702020202,499.08734939759034,515.0336144578314,520.2404040404041,555.3253012048193
2656,3136405,Joaquim Felício,31,MG,467.4068965517241,508.1966101694915,510.5542372881356,502.41896551724136,582.7118644067797
2657,3136504,Jordânia,31,MG,443.092,476.130303030303,495.9621212121212,485.964,485.6060606060606
2658,3136520,José Gonçalves de Minas,31,MG,437.061,466.7086538461538,490.4923076923077,495.765,512.6923076923077
2659,3136553,José Raydan,31,MG,457.9933333333333,473.3292307692308,500.9492307692308,511.37833333333333,500.3076923076923
2660,3136579,Josenópolis,31,MG,437.90882352941173,457.90000000000003,496.8529411764706,464.7411764705882,546.4705882352941
2661,3136603,Nova União,31,MG,472.79782608695655,505.06702127659577,524.518085106383,517.9336956521739,545.531914893617
2662,3136652,Juatuba,31,MG,485.9,513.4278625954199,528.3937022900764,533.44203187251,568.7022900763359
2663,3136702,Juiz de Fora,31,MG,513.4643755014711,545.426736023006,547.3146832445234,572.1129446376036,631.6873889875666
2664,3136801,Juramento,31,MG,455.7779661016949,482.4,498.9584615384615,489.70847457627116,541.8461538461538
2665,3136900,Juruaia,31,MG,504.20729927007295,527.063829787234,533.5510638297873,592.5401459854014,610.354609929078
2666,3136959,Juvenília,31,MG,443.13587786259546,470.1768115942029,488.7557971014493,482.3587786259542,517.8260869565217
2667,3137007,Ladainha,31,MG,446.64306569343063,484.34357142857147,502.35071428571433,489.6890510948905,520.7142857142857
2668,3137106,Lagamar,31,MG,469.2718309859155,488.1105263157895,522.3552631578947,513.9309859154929,518.9473684210526
2669,3137205,Lagoa da Prata,31,MG,494.72899484536083,523.4528834355827,535.8812269938651,554.3735824742269,630.036809815951
2670,3137304,Lagoa dos Patos,31,MG,442.5682352941177,470.63908045977007,494.36436781609194,484.1035294117647,477.4712643678161
2671,3137403,Lagoa Dourada,31,MG,490.8630490956072,515.9086513994911,528.1804071246819,552.8160206718346,628.295165394402
2672,3137502,Lagoa Formosa,31,MG,492.79069069069067,517.0341807909605,521.1980225988701,551.3747747747748,636.1581920903955
2673,3137536,Lagoa Grande,31,MG,460.76330275229355,483.6905172413793,503.071551724138,500.6880733944954,485.51724137931035
2674,3137601,Lagoa Santa,31,MG,506.4232974910394,537.2793737236216,544.6044247787611,560.8270967741936,617.208985704561
2675,3137700,Lajinha,31,MG,500.61093117408905,522.2568181818182,530.9075757575757,554.7275303643726,587.5
2676,3137809,Lambari,31,MG,479.6559782608696,510.11834625322996,527.6596899224805,545.1861413043479,555.1421188630491
2677,3137908,Lamim,31,MG,471.3693333333333,505.17051282051284,527.3615384615384,546.6053333333333,635.3846153846154
2678,3138005,Laranjal,31,MG,476.9916666666666,494.0141414141414,508.76464646464643,538.678125,559.1919191919192
2679,3138104,Lassance,31,MG,470.3475609756098,494.65294117647056,511.32588235294116,514.859756097561,525.8823529411765
2680,3138203,Lavras,31,MG,510.0156037552606,536.6036921151439,542.3869211514393,567.1940433797345,630.043804755945
2681,3138302,Leandro Ferreira,31,MG,475.75,525.4766666666667,517.19,524.0115384615384,575.3333333333334
2682,3138351,Leme do Prado,31,MG,469.9511764705882,499.8758620689655,503.7459770114943,508.74,584.8275862068965
2683,3138401,Leopoldina,31,MG,488.45894357743094,517.5833140208575,531.1276940903824,547.8330132052821,596.9409038238703
2684,3138500,Liberdade,31,MG,463.0905882352941,509.48295454545456,513.521590909091,535.1258823529412,545.4545454545455
2685,3138609,Lima Duarte,31,MG,484.372202166065,509.5154109589041,522.7890410958904,532.7617328519856,554.5890410958904
2686,3138625,Limeira do Oeste,31,MG,470.6563218390804,483.583870967742,508.03010752688175,517.4770114942529,524.3010752688172
2687,3138658,Lontra,31,MG,466.21276595744683,484.52295081967213,506.6266393442623,498.1340425531915,539.672131147541
2688,3138674,Luisburgo,31,MG,487.489705882353,502.41690140845066,506.9239436619718,514.339705882353,618.0281690140845
2689,3138682,Luislândia,31,MG,439.91073825503355,465.7377358490566,496.9333333333333,487.2697986577181,486.0377358490566
2690,3138708,Luminárias,31,MG,473.84562500000004,493.5573170731707,514.2689024390244,510.14750000000004,588.6585365853658
2691,3138807,Luz,31,MG,509.1422939068101,527.7725694444445,535.4659722222223,565.6082437275986,612.0138888888889
2692,3138906,Machacalis,31,MG,444.8625,472.9950495049505,491.1752475247524,495.36041666666665,546.1386138613861
2693,3139003,Machado,31,MG,492.0963917525773,513.5320261437909,527.2444444444444,553.8742268041237,602.2222222222222
2694,3139102,Madre de Deus de Minas,31,MG,469.04285714285714,502.0618181818182,508.6318181818182,505.53238095238095,538.0
2695,3139201,Malacacheta,31,MG,463.21801801801803,490.3727528089888,508.43932584269663,517.4855855855856,534.3258426966293
2696,3139250,Mamonas,31,MG,465.1253968253969,490.4246376811595,502.6159420289855,529.7698412698413,537.6811594202899
2697,3139300,Manga,31,MG,433.4411585365854,457.99945355191255,483.174043715847,463.24146341463415,487.5409836065574
2698,3139409,Manhuaçu,31,MG,492.6518781006379,522.1540795684424,532.0042481456508,550.9666194188519,607.3769386378962
2699,3139508,Manhumirim,31,MG,491.73116438356163,521.5901960784314,535.0284313725491,556.9359589041095,612.875816993464
2700,3139607,Mantena,31,MG,477.05456989247307,506.1375,528.695,529.8056451612904,584.1
2701,3139706,Maravilhas,31,MG,455.7755681818182,469.0116666666667,499.41,498.3454545454546,551.0
2702,3139805,Mar de Espanha,31,MG,501.0802631578947,519.4919254658384,529.3173913043479,548.9625,606.7080745341615
2703,3139904,Maria da Fé,31,MG,493.77979452054797,519.9140983606557,527.4350819672131,566.1719178082192,575.1475409836065
2704,3140001,Mariana,31,MG,480.8182176267849,514.5837698783911,526.8442469597755,524.9534219596258,591.4873713751169
2705,3140100,Marilac,31,MG,474.64222222222224,508.234693877551,517.6122448979592,521.5244444444444,566.9387755102041
2706,3140159,Mário Campos,31,MG,477.4866108786611,501.01115384615383,514.6911538461538,508.1008368200837,536.4615384615385
2707,3140209,Maripá de Minas,31,MG,478.4770833333334,499.3372549019608,519.1294117647059,519.9520833333333,566.6666666666666
2708,3140308,Marliéria,31,MG,474.15280898876404,489.8344086021505,497.88709677419354,528.5022471910112,542.5806451612904
2709,3140407,Marmelópolis,31,MG,478.80625000000003,501.07800000000003,501.22,555.5020833333333,527.6
